Date, Time, Lat, Long, Alt(GPS), Temp, Hum[%], Alt(BME), Pressure[hPa][mb], NO2[ug/m^3][ppb], CO[mg/m^3][ppm], NH3[mg/m^3], PM1.0, PM2.5, PM10.0 
7/7/19,18:10:43,40.4109185,-3.6931168,0,33.48,22.46,613.26,941.73,26.88,2.74,0,5,10,10
7/7/19,18:10:44,40.4109185,-3.6931133,0,33.51,22.15,612.63,941.80,27.57,2.80,0,6,11,11
7/7/19,18:10:45,40.4109220,-3.6931052,0,33.54,22.15,611.80,941.89,27.98,2.90,0,6,11,11
7/7/19,18:10:46,40.4109208,-3.6930947,0,33.57,22.43,612.64,941.87,28.26,3.04,0,6,11,11
7/7/19,18:10:47,40.4109197,-3.6930878,0,33.59,22.54,612.40,941.82,28.26,3.15,0,7,14,14
7/7/19,18:10:48,40.4109187,-3.6930833,0,33.60,22.64,612.07,941.86,28.40,3.22,0,7,15,15
7/7/19,18:10:49,40.4109207,-3.6930787,0,33.66,22.46,612.20,941.85,28.96,3.38,0,7,16,16
7/7/19,18:10:50,40.4109212,-3.6930743,0,33.69,22.19,612.66,941.80,29.38,3.49,0,8,17,17
7/7/19,18:10:51,40.4109195,-3.6930643,0,33.74,22.04,611.88,941.88,29.94,3.62,0,7,16,16
7/7/19,18:10:52,40.4109155,-3.6930587,0,33.78,22.09,612.34,941.83,30.22,3.57,0,8,17,17
7/7/19,18:10:53,40.4109103,-3.6930540,0,33.79,22.24,612.05,941.86,30.22,3.66,0,8,17,17
7/7/19,18:10:54,40.4109080,-3.6930482,0,33.81,22.30,612.42,941.82,30.22,3.57,0,8,16,16
7/7/19,18:10:55,40.4109050,-3.6930447,0,33.83,22.10,612.06,941.86,30.37,3.49,0,8,16,16
7/7/19,18:10:56,40.4108985,-3.6930420,0,33.85,21.98,612.11,941.86,30.22,3.57,0,7,19,21
7/7/19,18:10:57,40.4108927,-3.6930362,0,33.87,21.87,612.03,941.87,30.08,3.45,0,8,21,25
7/7/19,18:10:58,40.4108865,-3.6930293,0,33.89,21.91,611.76,941.90,29.94,3.34,0,7,17,22
7/7/19,18:10:59,40.4108788,-3.6930227,0,33.92,21.77,612.10,941.86,30.08,3.42,0,7,16,21
7/7/19,18:11:00,40.4108730,-3.6930123,0,33.94,21.76,611.95,941.87,30.08,3.53,0,7,16,20
7/7/19,18:11:01,40.4108685,-3.6930008,0,33.97,21.83,611.42,941.94,30.37,3.74,0,7,16,20
7/7/19,18:11:02,40.4108662,-3.6929950,0,33.98,21.76,612.06,941.86,30.37,3.66,0,8,16,21
7/7/19,18:11:03,40.4108650,-3.6929895,0,34.00,21.51,612.00,941.87,30.37,3.53,0,7,14,19
7/7/19,18:11:04,40.4108653,-3.6929870,0,34.02,21.33,612.12,941.86,30.22,3.42,0,6,14,19
7/7/19,18:11:05,40.4108653,-3.6929823,0,34.08,20.92,612.18,941.85,30.22,3.19,0,7,12,14
7/7/19,18:11:06,40.4108657,-3.6929822,0,34.09,20.92,611.56,941.92,30.08,3.19,0,6,9,9
7/7/19,18:11:07,40.4108667,-3.6929818,0,34.12,20.67,611.12,941.97,29.80,3.15,0,7,10,10
7/7/19,18:11:08,40.4108675,-3.6929818,0,34.14,20.67,611.81,941.89,29.80,3.19,0,7,10,10
7/7/19,18:11:09,40.4108678,-3.6929835,0,34.17,20.59,611.72,941.90,29.66,3.01,0,8,10,10
7/7/19,18:11:10,40.4108690,-3.6929832,0,34.18,20.53,611.58,941.92,29.52,3.22,0,7,10,10
7/7/19,18:11:11,40.4108682,-3.6929833,0,34.20,20.48,611.63,941.91,29.52,3.22,0,7,10,10
7/7/19,18:11:12,40.4108680,-3.6929850,0,34.22,20.58,611.71,941.90,29.52,3.26,0,7,9,9
7/7/19,18:11:13,40.4108683,-3.6929853,0,34.22,20.64,611.79,941.89,29.38,3.38,0,7,9,9
7/7/19,18:11:14,40.4108693,-3.6929837,0,34.24,20.57,611.45,941.93,29.52,3.34,0,7,8,8
7/7/19,18:11:15,40.4108693,-3.6929825,0,34.27,20.43,611.96,941.87,29.52,3.30,0,7,8,8
7/7/19,18:11:16,40.4108692,-3.6929815,0,34.31,20.20,611.36,941.94,29.38,3.26,0,6,8,8
7/7/19,18:11:17,40.4108688,-3.6929813,0,34.31,20.46,611.72,941.90,29.24,3.34,0,6,7,7
7/7/19,18:11:18,40.4108688,-3.6929825,0,34.33,20.42,611.59,941.92,28.96,3.22,0,6,7,7
7/7/19,18:11:19,40.4108697,-3.6929833,0,34.38,20.26,611.70,941.90,29.10,3.22,0,6,7,7
7/7/19,18:11:20,40.4108708,-3.6929850,0,34.42,20.25,611.48,941.93,28.96,3.12,0,6,7,7
7/7/19,18:11:21,40.4108717,-3.6929863,0,34.48,20.40,611.70,941.90,28.96,3.19,0,6,6,6
7/7/19,18:11:22,40.4108715,-3.6929863,0,34.49,20.55,611.28,941.95,28.82,3.19,0,5,5,5
7/7/19,18:11:23,40.4108722,-3.6929855,0,34.52,20.54,611.40,941.94,28.82,3.26,0,5,5,5
7/7/19,18:11:24,40.4108730,-3.6929862,0,34.53,20.53,611.32,941.95,28.68,3.38,0,4,4,4
7/7/19,18:11:25,40.4108757,-3.6929848,0,34.53,20.47,611.29,941.95,28.54,3.38,0,4,4,4
7/7/19,18:11:26,40.4108765,-3.6929842,0,34.54,20.39,611.36,941.94,28.54,3.30,0,3,4,4
7/7/19,18:11:27,40.4108773,-3.6929828,0,34.55,20.42,611.44,941.93,28.40,3.42,0,3,4,4
7/7/19,18:11:28,40.4108787,-3.6929828,0,34.58,20.52,611.51,941.92,28.40,3.45,0,3,4,4
7/7/19,18:11:29,40.4108793,-3.6929838,0,34.61,20.43,611.83,941.89,28.40,3.30,0,3,4,4
7/7/19,18:11:30,40.4108802,-3.6929840,0,34.65,20.20,611.37,941.94,28.40,3.30,0,3,4,4
7/7/19,18:11:31,40.4108810,-3.6929835,0,34.71,19.99,611.35,941.94,28.54,3.15,0,4,5,5
7/7/19,18:11:32,40.4108820,-3.6929833,0,34.74,20.22,611.49,941.93,28.40,3.22,0,4,5,5
7/7/19,18:11:33,40.4108827,-3.6929838,0,34.74,20.53,611.91,941.88,28.40,3.30,0,3,4,4
7/7/19,18:11:34,40.4108835,-3.6929830,0,34.75,20.68,611.59,941.92,28.40,3.30,0,3,4,4
7/7/19,18:11:35,40.4108843,-3.6929828,0,34.77,20.45,612.01,941.87,28.54,3.30,0,4,6,6
7/7/19,18:11:36,40.4108850,-3.6929822,0,34.80,20.13,611.85,941.89,28.54,3.15,0,4,6,6
7/7/19,18:11:37,40.4108855,-3.6929812,0,34.80,20.09,611.76,941.90,28.54,3.19,0,5,7,7
7/7/19,18:11:38,40.4108853,-3.6929842,0,34.80,19.91,612.16,941.85,28.40,3.26,0,5,7,7
7/7/19,18:11:39,40.4108842,-3.6929833,0,34.80,19.88,611.76,941.90,28.40,3.34,0,5,7,7
7/7/19,18:11:40,40.4108850,-3.6929827,0,34.80,19.81,611.48,941.93,28.26,3.30,0,4,7,7
7/7/19,18:11:41,40.4108840,-3.6929815,0,34.84,19.59,611.40,941.94,28.54,3.12,0,4,7,7
7/7/19,18:11:42,40.4108843,-3.6929807,0,34.85,19.47,611.89,941.88,28.54,3.19,0,6,8,8
7/7/19,18:11:43,40.4108837,-3.6929827,0,34.86,19.43,611.50,941.93,28.54,3.12,0,6,8,8
7/7/19,18:11:44,40.4108830,-3.6929833,0,34.88,19.39,611.70,941.90,28.40,3.15,0,6,9,9
7/7/19,18:11:45,40.4108825,-3.6929828,0,34.89,19.64,611.62,941.91,28.40,3.19,0,6,9,9
7/7/19,18:11:46,40.4108822,-3.6929830,0,34.91,19.35,611.78,941.89,28.40,3.19,0,6,9,9
7/7/19,18:11:47,40.4108840,-3.6929840,0,34.92,19.23,611.20,941.96,28.40,3.15,0,6,10,10
7/7/19,18:11:48,40.4108825,-3.6929853,0,34.94,19.08,611.37,941.94,28.40,3.19,0,6,10,10
7/7/19,18:11:49,40.4108802,-3.6929890,0,34.95,18.96,612.02,941.87,28.26,3.19,0,7,9,9
7/7/19,18:11:50,40.4108793,-3.6929887,0,34.97,18.92,612.02,941.87,28.26,3.19,0,7,9,9
7/7/19,18:11:51,40.4108797,-3.6929898,0,34.99,18.82,612.02,941.87,28.40,3.19,0,6,9,9
7/7/19,18:11:52,40.4108797,-3.6929912,0,35.02,18.78,611.70,941.90,28.54,3.22,0,6,9,9
7/7/19,18:11:53,40.4108797,-3.6929922,0,35.04,18.79,611.62,941.91,28.54,3.30,0,6,9,9
7/7/19,18:11:54,40.4108782,-3.6929912,0,35.05,18.94,611.17,941.96,28.40,3.42,0,7,9,9
7/7/19,18:11:55,40.4108778,-3.6929928,0,35.08,19.22,611.35,941.94,28.40,3.70,0,7,9,9
7/7/19,18:11:56,40.4108748,-3.6929960,0,35.10,19.00,611.85,941.89,28.40,3.34,0,7,9,9
7/7/19,18:11:57,40.4108742,-3.6929980,0,35.10,19.00,611.46,941.93,28.54,3.30,0,6,8,8
7/7/19,18:11:58,40.4108752,-3.6929967,0,35.10,19.17,611.58,941.92,28.40,3.42,0,7,9,9
7/7/19,18:11:59,40.4108758,-3.6929987,0,35.11,19.20,611.93,941.88,28.54,3.49,0,7,9,9
7/7/19,18:12:00,40.4108770,-3.6929992,0,35.11,19.43,611.87,941.88,28.54,3.57,0,6,7,7
7/7/19,18:12:01,40.4108772,-3.6930002,0,35.12,19.44,611.79,941.89,28.40,3.53,0,5,7,9
7/7/19,18:12:02,40.4108778,-3.6929998,0,35.14,19.38,611.46,941.93,28.40,3.45,0,5,7,9
7/7/19,18:12:03,40.4108780,-3.6929998,0,35.14,19.50,611.55,941.92,28.40,3.49,0,6,8,10
7/7/19,18:12:04,40.4108770,-3.6929988,0,35.15,19.29,611.33,941.95,28.54,3.49,0,6,8,10
7/7/19,18:12:05,40.4108768,-3.6929967,0,35.15,19.21,611.57,941.92,28.26,3.57,0,6,9,11
7/7/19,18:12:06,40.4108775,-3.6929953,0,35.16,19.21,611.38,941.94,28.26,3.53,0,5,8,10
7/7/19,18:12:07,40.4108790,-3.6929950,0,35.16,19.39,611.26,941.95,27.71,3.57,0,6,8,10
7/7/19,18:12:08,40.4108792,-3.6929925,0,35.17,19.19,611.66,941.91,27.57,3.38,0,6,8,10
7/7/19,18:12:09,40.4108788,-3.6929903,0,35.18,19.17,611.72,941.90,27.71,3.42,0,7,8,11
7/7/19,18:12:10,40.4108790,-3.6929907,0,35.18,19.21,611.64,941.91,27.57,3.57,0,6,8,11
7/7/19,18:12:11,40.4108805,-3.6929908,0,35.17,19.22,611.63,941.91,27.29,3.66,0,6,8,11
7/7/19,18:12:12,40.4108805,-3.6929872,0,35.19,19.15,611.75,941.90,27.43,3.38,0,7,9,11
7/7/19,18:12:13,40.4108795,-3.6929835,0,35.19,19.06,611.51,941.93,27.57,3.38,0,7,9,11
7/7/19,18:12:14,40.4108790,-3.6929835,0,35.18,19.13,611.85,941.89,27.57,3.45,0,6,8,11
7/7/19,18:12:15,40.4108788,-3.6929845,0,35.18,19.38,612.10,941.86,27.29,3.62,0,6,8,11
7/7/19,18:12:16,40.4108778,-3.6929843,0,35.18,19.63,611.40,941.94,27.29,3.83,0,6,9,11
7/7/19,18:12:17,40.4108773,-3.6929828,0,35.19,19.52,611.44,941.93,27.29,3.91,0,7,10,12
7/7/19,18:12:18,40.4108775,-3.6929820,0,35.19,19.46,611.72,941.90,27.43,3.78,0,6,9,11
7/7/19,18:12:19,40.4108778,-3.6929803,0,35.20,19.28,611.62,941.91,27.43,3.57,0,6,10,10
7/7/19,18:12:20,40.4108778,-3.6929822,0,35.22,19.17,611.29,941.95,27.43,3.57,0,6,10,10
7/7/19,18:12:21,40.4108772,-3.6929835,0,35.22,19.13,611.74,941.93,27.29,3.49,0,7,10,10
7/7/19,18:12:22,40.4108772,-3.6929830,0,35.24,18.98,611.71,941.90,27.57,3.45,0,7,10,10
7/7/19,18:12:23,40.4108777,-3.6929817,0,35.26,18.84,611.72,941.90,27.43,3.38,0,8,11,11
7/7/19,18:12:24,40.4108780,-3.6929805,0,35.26,18.82,611.47,941.93,27.43,3.53,0,7,10,10
7/7/19,18:12:25,40.4108788,-3.6929795,0,35.28,18.79,611.35,941.94,27.43,3.62,0,7,10,10
7/7/19,18:12:26,40.4108802,-3.6929780,0,35.29,18.74,611.42,941.93,27.43,3.87,0,7,11,11
7/7/19,18:12:27,40.4108817,-3.6929758,0,35.30,18.74,611.29,941.95,27.29,3.70,0,7,11,11
7/7/19,18:12:28,40.4108835,-3.6929707,0,35.31,18.78,611.52,941.92,27.16,3.66,0,7,11,11
7/7/19,18:12:29,40.4108835,-3.6929645,0,35.34,18.75,611.40,941.94,27.57,3.74,0,7,11,11
7/7/19,18:12:30,40.4108850,-3.6929567,0,35.38,18.92,611.59,941.92,28.12,3.91,0,7,11,11
7/7/19,18:12:31,40.4108845,-3.6929437,0,35.42,18.94,611.14,941.97,28.54,3.87,0,8,12,12
7/7/19,18:12:32,40.4108857,-3.6929267,0,35.43,18.98,611.79,941.89,28.82,3.91,0,8,12,12
7/7/19,18:12:33,40.4108858,-3.6929185,0,35.45,18.91,611.46,941.93,29.24,3.74,0,7,11,11
7/7/19,18:12:34,40.4108840,-3.6929072,0,35.46,18.95,611.62,941.91,29.52,3.78,0,7,11,11
7/7/19,18:12:35,40.4108817,-3.6928943,0,35.48,19.02,611.54,941.92,29.80,3.83,0,7,10,10
7/7/19,18:12:36,40.4108800,-3.6928812,0,35.49,19.06,611.55,941.92,29.94,3.87,0,7,10,10
7/7/19,18:12:37,40.4108777,-3.6928713,0,35.50,19.00,611.63,941.91,30.08,3.83,0,7,10,10
7/7/19,18:12:38,40.4108765,-3.6928607,0,35.52,19.05,611.91,941.88,30.22,3.96,0,8,12,12
7/7/19,18:12:39,40.4108767,-3.6928505,0,35.54,19.24,612.02,941.87,30.37,3.87,0,8,12,12
7/7/19,18:12:40,40.4108770,-3.6928400,0,35.58,19.25,612.51,941.81,30.79,3.91,0,7,11,11
7/7/19,18:12:41,40.4108765,-3.6928272,0,35.61,18.84,612.07,941.86,31.08,3.53,0,7,11,11
7/7/19,18:12:42,40.4108757,-3.6928157,0,35.63,18.59,611.88,941.88,31.08,3.34,0,9,12,12
7/7/19,18:12:43,40.4108773,-3.6928047,0,35.66,18.45,612.34,941.83,31.08,3.26,0,9,12,12
7/7/19,18:12:44,40.4108752,-3.6927942,0,35.67,18.41,611.72,941.90,31.22,3.34,0,9,12,12
7/7/19,18:12:45,40.4108733,-3.6927810,0,35.68,18.41,611.54,941.92,31.22,3.34,0,9,12,12
7/7/19,18:12:46,40.4108733,-3.6927662,0,35.69,18.40,611.83,941.89,31.36,3.34,0,9,12,12
7/7/19,18:12:47,40.4108738,-3.6927522,0,35.70,18.68,612.21,941.82,31.50,3.57,0,9,14,14
7/7/19,18:12:48,40.4108772,-3.6927402,0,35.69,19.04,612.31,941.83,31.79,3.87,0,9,14,14
7/7/19,18:12:49,40.4108780,-3.6927310,0,35.70,19.19,612.28,941.84,32.22,4.09,0,9,15,15
7/7/19,18:12:50,40.4108800,-3.6927207,0,35.71,19.15,611.90,941.88,32.65,4.00,0,9,15,15
7/7/19,18:12:51,40.4108803,-3.6927115,0,35.72,19.04,611.76,941.90,33.23,3.96,0,8,14,14
7/7/19,18:12:52,40.4108845,-3.6926985,0,35.72,18.92,612.18,941.85,33.38,3.83,0,9,15,15
7/7/19,18:12:53,40.4108837,-3.6926877,0,35.72,18.84,612.02,941.87,33.38,3.74,0,8,13,13
7/7/19,18:12:54,40.4108835,-3.6926793,0,35.74,18.72,611.73,941.90,33.52,3.70,0,8,12,12
7/7/19,18:12:55,40.4108842,-3.6926722,0,35.74,18.78,611.33,941.94,33.81,3.78,0,8,13,13
7/7/19,18:12:56,40.4108833,-3.6926660,0,35.74,19.00,611.59,941.92,34.25,3.83,0,7,12,12
7/7/19,18:12:57,40.4108827,-3.6926580,0,35.76,19.24,611.76,941.90,34.69,3.83,0,7,12,12
7/7/19,18:12:58,40.4108780,-3.6926472,0,35.78,19.36,610.82,942.00,35.43,3.87,0,7,10,10
7/7/19,18:12:59,40.4108763,-3.6926282,0,35.79,19.44,611.35,941.94,36.02,3.83,0,7,9,9
7/7/19,18:13:00,40.4108718,-3.6926123,0,35.79,19.53,610.74,941.93,36.62,3.87,0,6,9,9
7/7/19,18:13:01,40.4108695,-3.6925952,0,35.79,19.61,611.59,941.92,36.77,4.00,0,7,9,9
7/7/19,18:13:02,40.4108703,-3.6925793,0,35.79,19.64,611.59,941.92,36.62,4.00,0,8,10,10
7/7/19,18:13:03,40.4108733,-3.6925532,0,35.80,19.72,611.19,941.96,37.52,3.87,0,8,10,10
7/7/19,18:13:04,40.4108792,-3.6925378,0,35.81,19.76,611.35,941.94,39.19,3.83,0,8,10,10
7/7/19,18:13:05,40.4108803,-3.6925198,0,35.82,19.79,611.42,941.93,39.80,3.66,0,10,12,12
7/7/19,18:13:06,40.4108827,-3.6925058,0,35.82,19.68,611.42,941.93,38.88,3.42,0,10,12,12
7/7/19,18:13:07,40.4108840,-3.6924920,0,35.82,19.65,611.40,941.94,38.13,3.49,0,10,13,13
7/7/19,18:13:08,40.4108843,-3.6924802,0,35.81,19.73,611.02,941.98,37.07,3.42,0,10,13,13
7/7/19,18:13:09,40.4108842,-3.6924668,0,35.80,19.87,611.19,941.96,36.32,3.38,0,9,12,12
7/7/19,18:13:10,40.4108852,-3.6924542,0,35.80,19.63,611.16,941.97,35.88,3.53,0,9,11,11
7/7/19,18:13:11,40.4108863,-3.6924402,0,35.81,19.30,610.90,941.99,35.73,3.74,0,8,10,10
7/7/19,18:13:12,40.4108878,-3.6924230,0,35.81,19.21,610.95,941.99,35.58,3.57,0,8,11,11
7/7/19,18:13:13,40.4108845,-3.6924045,0,35.79,19.67,610.69,942.02,34.99,3.04,0,8,11,11
7/7/19,18:13:14,40.4108860,-3.6923922,0,35.74,19.83,611.21,941.96,34.40,2.84,0,8,11,11
7/7/19,18:13:15,40.4108902,-3.6923800,0,35.72,19.95,611.27,941.95,33.81,2.77,0,8,11,11
7/7/19,18:13:16,40.4108932,-3.6923758,0,35.70,20.09,611.55,941.92,33.23,2.71,0,8,11,11
7/7/19,18:13:17,40.4108935,-3.6923755,0,35.67,20.18,611.40,941.94,32.94,2.80,0,7,11,11
7/7/19,18:13:18,40.4108950,-3.6923727,0,35.64,20.26,610.93,941.99,32.51,2.77,0,7,11,11
7/7/19,18:13:19,40.4108972,-3.6923688,0,35.62,20.41,611.17,941.96,32.22,2.71,0,6,10,10
7/7/19,18:13:20,40.4109002,-3.6923685,0,35.60,20.54,611.08,941.97,31.93,2.80,0,7,11,11
7/7/19,18:13:21,40.4109013,-3.6923678,0,35.58,20.77,610.78,942.01,31.50,2.84,0,7,11,11
7/7/19,18:13:22,40.4109020,-3.6923668,0,35.56,20.87,611.38,941.94,31.22,2.80,0,7,11,11
7/7/19,18:13:23,40.4109030,-3.6923668,0,35.56,21.03,611.41,941.94,30.93,2.87,0,6,9,9
7/7/19,18:13:24,40.4109042,-3.6923648,0,35.57,21.04,611.22,941.96,30.65,2.87,0,6,9,9
7/7/19,18:13:25,40.4109097,-3.6923590,0,35.54,20.80,610.78,942.01,30.65,2.80,0,6,9,9
7/7/19,18:13:26,40.4109157,-3.6923517,0,35.52,20.57,610.42,942.05,30.65,2.77,0,6,9,9
7/7/19,18:13:27,40.4109243,-3.6923450,0,35.52,20.87,611.06,941.98,30.65,2.84,0,6,9,9
7/7/19,18:13:28,40.4109323,-3.6923412,0,35.46,21.35,610.93,941.99,30.37,2.71,0,6,10,10
7/7/19,18:13:29,40.4109383,-3.6923403,0,35.45,21.13,610.30,942.06,30.65,2.80,0,6,10,10
7/7/19,18:13:30,40.4109433,-3.6923428,0,35.46,21.05,610.99,941.98,30.65,3.01,0,6,9,9
7/7/19,18:13:31,40.4109463,-3.6923480,0,35.46,20.93,610.93,941.98,30.65,2.90,0,6,9,9
7/7/19,18:13:32,40.4109498,-3.6923530,0,35.45,21.03,610.82,942.00,30.51,2.94,0,6,9,9
7/7/19,18:13:33,40.4109533,-3.6923625,0,35.45,20.74,611.10,941.97,30.65,2.97,0,5,8,8
7/7/19,18:13:34,40.4109583,-3.6923700,0,35.45,20.70,610.94,941.99,30.65,2.90,0,5,9,9
7/7/19,18:13:35,40.4109652,-3.6923750,0,35.45,20.71,610.89,941.99,30.79,2.77,0,5,9,9
7/7/19,18:13:36,40.4109758,-3.6923808,0,35.43,20.87,611.00,941.98,30.79,2.77,0,5,9,9
7/7/19,18:13:37,40.4109842,-3.6923833,0,35.43,20.94,611.04,941.98,30.79,2.74,0,5,9,9
7/7/19,18:13:38,40.4109932,-3.6923857,0,35.42,20.95,610.83,942.00,30.65,2.74,0,5,8,8
7/7/19,18:13:39,40.4110022,-3.6923838,0,35.41,20.97,611.69,941.90,30.51,2.84,0,5,8,8
7/7/19,18:13:40,40.4110107,-3.6923858,0,35.41,21.15,610.79,942.01,30.37,2.90,0,4,7,7
7/7/19,18:13:41,40.4110195,-3.6923873,0,35.39,21.29,611.33,941.95,30.22,2.87,0,5,8,8
7/7/19,18:13:42,40.4110312,-3.6923855,0,35.38,21.33,611.57,941.92,30.08,2.87,0,6,9,9
7/7/19,18:13:43,40.4110417,-3.6923885,0,35.36,21.33,611.28,941.95,29.94,2.87,0,6,9,9
7/7/19,18:13:44,40.4110508,-3.6923910,0,35.34,21.41,611.53,941.96,29.80,2.97,0,6,8,8
7/7/19,18:13:45,40.4110582,-3.6923900,0,35.32,21.73,611.86,941.88,29.66,3.01,0,6,8,8
7/7/19,18:13:46,40.4110655,-3.6923872,0,35.29,21.71,611.67,941.91,29.80,2.97,0,6,9,11
7/7/19,18:13:47,40.4110753,-3.6924028,0,35.27,21.51,611.33,941.94,29.94,3.04,0,5,8,10
7/7/19,18:13:48,40.4110837,-3.6924082,0,35.28,20.65,611.48,941.97,30.22,2.94,0,5,7,10
7/7/19,18:13:49,40.4110863,-3.6924138,0,35.29,20.04,611.76,941.90,30.65,3.12,0,5,7,10
7/7/19,18:13:50,40.4110923,-3.6924192,0,35.30,19.98,611.50,941.93,30.22,3.04,0,5,7,10
7/7/19,18:13:51,40.4111003,-3.6924250,0,35.33,19.33,611.61,941.91,30.37,2.94,0,6,13,17
7/7/19,18:13:52,40.4111043,-3.6924265,0,35.34,19.13,611.92,941.88,30.51,2.87,0,7,13,20
7/7/19,18:13:53,40.4111110,-3.6924292,0,35.37,18.87,612.03,941.87,30.79,2.77,0,8,14,22
7/7/19,18:13:54,40.4111155,-3.6924328,0,35.39,18.66,612.00,941.87,31.08,2.87,0,7,14,21
7/7/19,18:13:55,40.4111157,-3.6924357,0,35.41,18.55,611.80,941.89,31.36,2.84,0,7,15,22
7/7/19,18:13:56,40.4111187,-3.6924367,0,35.42,18.60,612.27,941.84,31.36,2.94,0,7,14,21
7/7/19,18:13:57,40.4111218,-3.6924390,0,35.44,18.44,612.53,941.81,31.65,2.90,0,7,15,22
7/7/19,18:13:58,40.4111263,-3.6924400,0,35.47,18.37,611.60,941.91,31.79,2.84,0,7,14,19
7/7/19,18:13:59,40.4111312,-3.6924417,0,35.49,18.38,611.64,941.91,31.79,2.80,0,7,14,19
7/7/19,18:14:00,40.4111375,-3.6924430,0,35.52,18.23,611.67,941.91,31.79,2.77,0,7,15,20
7/7/19,18:14:01,40.4111458,-3.6924452,0,35.54,18.12,611.93,941.88,31.93,2.80,0,4,9,9
7/7/19,18:14:02,40.4111552,-3.6924440,0,35.56,18.03,611.74,941.90,31.93,2.71,0,4,9,9
7/7/19,18:14:03,40.4111618,-3.6924432,0,35.59,17.95,612.25,941.84,31.93,2.71,0,4,9,9
7/7/19,18:14:04,40.4111727,-3.6924440,0,35.62,17.82,612.21,941.85,32.08,2.74,0,4,9,9
7/7/19,18:14:05,40.4111818,-3.6924462,0,35.62,18.00,612.38,941.83,32.08,2.77,0,3,8,8
7/7/19,18:14:06,40.4111913,-3.6924500,0,35.63,17.95,612.06,941.86,31.93,2.80,0,3,7,7
7/7/19,18:14:07,40.4111993,-3.6924593,0,35.66,17.83,612.60,941.80,32.22,2.74,0,3,7,7
7/7/19,18:14:08,40.4112055,-3.6924697,0,35.68,17.77,612.08,941.86,32.36,2.80,0,3,6,6
7/7/19,18:14:09,40.4112130,-3.6924742,0,35.70,17.76,612.45,941.82,32.36,2.80,0,2,5,5
7/7/19,18:14:10,40.4112202,-3.6924767,0,35.71,17.88,611.74,941.90,32.22,2.77,0,2,5,5
7/7/19,18:14:11,40.4112288,-3.6924782,0,35.77,18.08,610.51,942.04,32.22,2.77,0,4,6,6
7/7/19,18:14:12,40.4112388,-3.6924813,0,35.80,18.08,612.79,941.78,32.08,2.77,0,4,6,6
7/7/19,18:14:13,40.4112470,-3.6924822,0,35.81,17.95,611.26,941.95,31.93,2.71,0,4,6,6
7/7/19,18:14:14,40.4112558,-3.6924855,0,35.84,17.90,612.95,941.76,31.93,2.74,0,4,6,6
7/7/19,18:14:15,40.4112675,-3.6924883,0,35.83,18.28,612.20,941.85,31.65,2.87,0,4,6,6
7/7/19,18:14:16,40.4112757,-3.6924925,0,35.81,18.80,612.29,941.84,31.50,2.94,0,4,6,6
7/7/19,18:14:17,40.4112827,-3.6924952,0,35.78,19.67,612.37,941.83,30.93,2.97,0,3,5,5
7/7/19,18:14:18,40.4112897,-3.6924975,0,35.79,19.45,612.71,941.79,31.08,3.87,0,4,5,6
7/7/19,18:14:19,40.4112987,-3.6924998,0,35.81,19.23,612.32,941.83,31.22,3.83,0,4,5,6
7/7/19,18:14:20,40.4113082,-3.6925040,0,35.82,19.21,612.15,941.85,31.08,4.28,0,5,6,7
7/7/19,18:14:21,40.4113165,-3.6925068,0,35.84,19.28,612.31,941.83,31.08,3.96,0,5,6,7
7/7/19,18:14:22,40.4113242,-3.6925077,0,35.85,19.28,612.09,941.86,30.79,3.70,0,5,6,7
7/7/19,18:14:23,40.4113318,-3.6925087,0,35.85,19.47,612.66,941.79,30.79,4.42,0,5,7,8
7/7/19,18:14:24,40.4113393,-3.6925100,0,35.86,19.53,612.32,941.85,30.79,4.77,0,5,7,8
7/7/19,18:14:25,40.4113468,-3.6925120,0,35.86,19.54,612.46,941.82,30.79,4.67,0,5,8,9
7/7/19,18:14:26,40.4113560,-3.6925137,0,35.87,19.61,612.60,941.80,30.93,4.52,0,5,8,9
7/7/19,18:14:27,40.4113672,-3.6925183,0,35.87,19.62,612.60,941.80,30.65,4.23,0,5,8,9
7/7/19,18:14:28,40.4113753,-3.6925245,0,35.87,19.61,612.51,941.81,30.65,4.28,0,5,8,9
7/7/19,18:14:29,40.4113842,-3.6925272,0,35.86,19.69,612.49,941.81,30.37,3.62,0,5,7,8
7/7/19,18:14:30,40.4113935,-3.6925298,0,35.85,19.77,612.17,941.85,30.08,3.30,0,6,8,9
7/7/19,18:14:31,40.4114027,-3.6925322,0,35.83,19.52,612.24,941.84,30.08,2.97,0,6,8,9
7/7/19,18:14:32,40.4114117,-3.6925345,0,35.81,19.31,612.51,941.81,29.94,2.87,0,5,7,8
7/7/19,18:14:33,40.4114222,-3.6925373,0,35.80,19.27,612.40,941.79,29.94,2.84,0,5,7,8
7/7/19,18:14:34,40.4114328,-3.6925400,0,35.79,19.01,612.56,941.81,29.94,2.80,0,5,6,7
7/7/19,18:14:35,40.4114412,-3.6925442,0,35.79,18.97,612.59,941.80,30.22,2.84,0,4,5,6
7/7/19,18:14:36,40.4114502,-3.6925460,0,35.79,18.84,612.75,941.78,30.08,2.87,0,3,5,5
7/7/19,18:14:37,40.4114595,-3.6925473,0,35.80,18.61,613.01,941.76,30.22,2.74,0,3,5,5
